connection_type,download_speed,isp,lat,latency,long,rsrp,time,upload_speed
4G,264.8689880371094,Airtel,13.0132004,11,80.235148,-100.0,11:58,12.137999534606934
4G,264.8689880371094,Airtel,13.0131969,11,80.2351695,-101.0,11:59,12.137999534606934
4G,264.8689880371094,Airtel,13.0132156,11,80.2351902,-101.0,11:59,12.137999534606934
4G,264.8689880371094,Airtel,13.0132256,11,80.235192,-101.0,11:59,12.137999534606934
4G,280.8999938964844,Airtel,13.0134883,8,80.2359533,-99.0,11:58,5.543000221252441
4G,280.8999938964844,Airtel,13.0134883,8,80.2359533,-103.0,11:58,5.543000221252441
4G,280.8999938964844,Airtel,13.0134883,8,80.2359533,-103.0,11:58,5.543000221252441
4G,280.8999938964844,Airtel,13.0134883,8,80.2359533,-111.0,11:58,5.543000221252441
4G,280.8999938964844,Airtel,13.0134883,8,80.2359533,-111.0,11:58,5.543000221252441
4G,280.8999938964844,Airtel,13.0134883,8,80.2359533,-109.0,11:58,5.543000221252441
4G,280.8999938964844,Airtel,13.0134883,8,80.2359533,-102.0,11:58,5.543000221252441
4G,280.8999938964844,Airtel,13.0134883,8,80.2359533,-102.0,11:58,5.543000221252441
4G,280.8999938964844,Airtel,13.0134883,8,80.2359533,-102.0,11:58,5.543000221252441
4G,280.8999938964844,Airtel,13.0134883,8,80.2359533,-102.0,11:58,5.543000221252441
4G,280.8999938964844,Airtel,13.0134883,8,80.2359533,-102.0,11:58,5.543000221252441
4G,280.8999938964844,Airtel,13.0134883,8,80.2359533,-102.0,11:58,5.543000221252441
4G,280.8999938964844,Airtel,13.0134883,8,80.2359533,-102.0,11:58,5.543000221252441
4G,280.8999938964844,Airtel,13.0134905,8,80.2359532,-113.0,11:59,5.543000221252441
4G,280.8999938964844,Airtel,13.0134924,8,80.2359519,-113.0,11:59,5.543000221252441
4G,280.8999938964844,Airtel,13.0135022,8,80.2360372,-116.0,11:59,5.543000221252441
4G,280.8999938964844,Airtel,13.0135049,8,80.2360432,-116.0,11:59,5.543000221252441
4G,280.8999938964844,Airtel,13.0135084,8,80.236047,-116.0,11:59,5.543000221252441
4G,264.8689880371094,Airtel,13.0132352,11,80.2351983,-101.0,11:59,12.137999534606934
4G,264.8689880371094,Airtel,13.0132509,11,80.235201,-101.0,11:59,12.137999534606934
4G,264.8689880371094,Airtel,13.0132677,11,80.2352091,-101.0,11:59,12.137999534606934
4G,264.8689880371094,Airtel,13.0132709,11,80.2351973,-101.0,11:59,12.137999534606934
4G,264.8689880371094,Airtel,13.0132707,11,80.2351848,-101.0,11:59,12.137999534606934
4G,264.8689880371094,Airtel,13.0132603,11,80.2351801,-101.0,11:59,12.137999534606934
4G,264.8689880371094,Airtel,13.0132558,11,80.235174,-101.0,11:59,12.137999534606934
4G,264.8689880371094,Airtel,13.0132383,11,80.2351652,-104.0,11:59,12.137999534606934
4G,264.8689880371094,Airtel,13.0132403,11,80.2351786,-104.0,11:59,12.137999534606934
4G,264.8689880371094,Airtel,13.0132407,11,80.2351848,-104.0,11:59,12.137999534606934
4G,264.8689880371094,Airtel,13.0132398,11,80.2351889,-104.0,11:59,12.137999534606934
4G,264.8689880371094,Airtel,13.0132159,11,80.2351705,-104.0,11:59,12.137999534606934
4G,264.8689880371094,Airtel,13.013214,11,80.2351507,-112.0,11:59,12.137999534606934
4G,264.8689880371094,Airtel,13.0132023,11,80.2351485,-112.0,11:59,12.137999534606934
4G,264.8689880371094,Airtel,13.0132017,11,80.2351468,-112.0,11:59,12.137999534606934
4G,264.8689880371094,Airtel,13.0131949,11,80.2351458,-112.0,11:59,12.137999534606934
4G,264.8689880371094,Airtel,13.0132007,11,80.2351446,-112.0,11:59,12.137999534606934
4G,264.8689880371094,Airtel,13.0132111,11,80.2351446,-112.0,11:59,12.137999534606934
4G,264.8689880371094,Airtel,13.0132014,11,80.2351381,-112.0,11:59,12.137999534606934
4G,0.101000003516674,Jio,13.0132199,38,80.2351348,-122.0,11:59,0.0189999993890523
4G,0.101000003516674,Jio,13.013223,38,80.2351372,-122.0,12:00,0.0189999993890523
4G,0.101000003516674,Jio,13.0132315,38,80.2351447,-122.0,12:00,0.0189999993890523
4G,0.101000003516674,Jio,13.0132432,38,80.2351477,-118.0,12:00,0.0189999993890523
4G,0.101000003516674,Jio,13.0132361,38,80.2351313,-118.0,12:00,0.0189999993890523
4G,0.101000003516674,Jio,13.0132361,38,80.2351313,-120.0,12:00,0.0189999993890523
4G,0.101000003516674,Jio,13.0132265,38,80.2351178,-120.0,12:00,0.0189999993890523
4G,0.101000003516674,Jio,13.0132396,38,80.2351174,-123.0,12:00,0.0189999993890523
4G,0.101000003516674,Jio,13.0132709,38,80.2351022,-120.0,12:00,0.0189999993890523
4G,0.101000003516674,Jio,13.0132497,38,80.2351038,-116.0,12:00,0.0189999993890523
4G,0.101000003516674,Jio,13.013232,38,80.235096,-117.0,12:00,0.0189999993890523
4G,0.101000003516674,Jio,13.0132272,38,80.2350853,-117.0,12:00,0.0189999993890523
4G,0.101000003516674,Jio,13.0132382,38,80.235078,-117.0,12:00,0.0189999993890523
5G,318.8559875488281,Airtel,13.0131965,11,80.2351373,-105.0,12:00,7.528999805450439
4G,318.8559875488281,Airtel,13.0131822,11,80.2351784,-101.0,12:00,7.528999805450439
4G,318.8559875488281,Airtel,13.0131746,11,80.2351847,-101.0,12:00,7.528999805450439
4G,318.8559875488281,Airtel,13.01318,11,80.2351735,-101.0,12:00,7.528999805450439
4G,318.8559875488281,Airtel,13.0131812,11,80.2351862,-101.0,12:00,7.528999805450439
4G,318.8559875488281,Airtel,13.0131785,11,80.2351797,-101.0,12:00,7.528999805450439
4G,318.8559875488281,Airtel,13.0131964,11,80.2351516,-102.0,12:00,7.528999805450439
4G,318.8559875488281,Airtel,13.0132012,11,80.235165,-102.0,12:01,7.528999805450439
4G,318.8559875488281,Airtel,13.0132021,11,80.235167,-102.0,12:01,7.528999805450439
4G,318.8559875488281,Airtel,13.013199,11,80.2351721,-102.0,12:01,7.528999805450439
4G,318.8559875488281,Airtel,13.0131863,11,80.235187,-102.0,12:01,7.528999805450439
4G,318.8559875488281,Airtel,13.013189,11,80.2351644,-102.0,12:01,7.528999805450439
4G,318.8559875488281,Airtel,13.013189,11,80.2351644,-102.0,12:01,7.528999805450439
4G,318.8559875488281,Airtel,13.0131851,11,80.2351662,-102.0,12:01,7.528999805450439
4G,16.56399917602539,Airtel,13.0134583,20,80.2361,-113.0,12:01,0.1430000066757202
4G,16.56399917602539,Airtel,13.0134767,20,80.2360983,-109.0,12:01,0.1430000066757202
4G,16.56399917602539,Airtel,13.0134767,20,80.2360983,-108.0,12:01,0.1430000066757202
4G,16.56399917602539,Airtel,13.013475,20,80.2361091,-105.0,12:01,0.1430000066757202
4G,16.56399917602539,Airtel,13.013475,20,80.2361091,-106.0,12:01,0.1430000066757202
4G,16.56399917602539,Airtel,13.013475,20,80.2361091,-106.0,12:01,0.1430000066757202
4G,16.56399917602539,Airtel,13.0134185,20,80.2361314,-105.0,12:01,0.1430000066757202
4G,16.56399917602539,Airtel,13.0134133,20,80.2361333,-106.0,12:01,0.1430000066757202
4G,16.56399917602539,Airtel,13.0134133,20,80.2361333,-107.0,12:01,0.1430000066757202
4G,16.56399917602539,Airtel,13.0134133,20,80.2361333,-105.0,12:01,0.1430000066757202
4G,16.56399917602539,Airtel,13.0134266,20,80.23613,-105.0,12:01,0.1430000066757202
4G,16.56399917602539,Airtel,13.0134266,20,80.23613,-105.0,12:01,0.1430000066757202
4G,16.56399917602539,Airtel,13.0134367,20,80.2361283,-116.0,12:01,0.1430000066757202
4G,16.56399917602539,Airtel,13.0134367,20,80.2361283,-116.0,12:01,0.1430000066757202
4G,16.56399917602539,Airtel,13.0134624,20,80.2361001,-44.0,12:01,0.1430000066757202
4G,16.56399917602539,Airtel,13.013461,20,80.2360956,-44.0,12:01,0.1430000066757202
4G,16.56399917602539,Airtel,13.0134549,20,80.2360869,-44.0,12:01,0.1430000066757202
4G,16.56399917602539,Airtel,13.0134549,20,80.2360869,-44.0,12:01,0.1430000066757202
4G,16.56399917602539,Airtel,13.0134501,20,80.2360882,-110.0,12:01,0.1430000066757202
4G,16.56399917602539,Airtel,13.0134456,20,80.2360917,-110.0,12:01,0.1430000066757202
4G,0.0,Airtel,13.0131847,0,80.2351685,-102.0,12:01,0.0
4G,0.0,Airtel,13.0131789,9,80.2351895,-102.0,12:01,0.0
4G,0.0,Airtel,13.013207,9,80.2352411,-102.0,12:01,0.0
4G,0.0,Airtel,13.0132262,9,80.2352338,-102.0,12:01,0.0
4G,0.0,Airtel,13.0132584,9,80.2352153,-102.0,12:01,0.0
4G,294.181,Airtel,13.0132597,9,80.2351978,-103.0,12:01,0.0
4G,294.181,Airtel,13.0132612,9,80.2351867,-103.0,12:01,0.0
4G,294.181,Airtel,13.0132612,9,80.2351867,-103.0,12:01,0.0
4G,294.181,Airtel,13.0132619,9,80.2351843,-103.0,12:01,0.0
4G,294.181,Airtel,13.0132567,9,80.2351849,-104.0,12:01,0.0
4G,294.1809997558594,Airtel,13.0132515,9,80.2351892,-104.0,12:01,5.547999858856201
4G,0.0,Airtel,13.0132419,0,80.2351812,-44.0,12:01,0.0
4G,0.0,Airtel,13.0132575,0,80.2351648,-44.0,12:01,0.0
4G,0.0,Airtel,13.0132408,9,80.235155,-44.0,12:01,0.0
4G,0.0,Airtel,13.0132254,9,80.2351207,-108.0,12:02,0.0
4G,0.0,Airtel,13.0132107,9,80.2351129,-108.0,12:02,0.0
4G,305.911,Airtel,13.0132104,9,80.2351073,-102.0,12:02,0.0
4G,305.911,Airtel,13.0132104,9,80.2351073,-102.0,12:02,0.0
4G,305.911,Airtel,13.0131801,9,80.2350961,-106.0,12:02,0.0
4G,305.911,Airtel,13.0131801,9,80.2350961,-106.0,12:02,0.0
4G,305.9110107421875,Airtel,13.0131614,9,80.2350801,-106.0,12:02,7.947999954223633
4G,305.9110107421875,Airtel,13.013158,9,80.2350784,-106.0,12:02,7.947999954223633
4G,305.9110107421875,Airtel,13.0131565,9,80.2350765,-106.0,12:02,7.947999954223633
4G,305.9110107421875,Airtel,13.0131535,9,80.2350712,-106.0,12:02,7.947999954223633
4G,305.9110107421875,Airtel,13.0131525,9,80.2350698,-106.0,12:02,7.947999954223633
4G,305.9110107421875,Airtel,13.0131495,9,80.2350657,-106.0,12:02,7.947999954223633
4G,305.9110107421875,Airtel,13.0131475,9,80.2350641,-106.0,12:02,7.947999954223633
4G,0.0,Airtel,13.011831,0,80.2388597,-89.0,12:08,0.0
4G,308.77099609375,Airtel,13.0114295,8,80.2363793,-93.0,12:09,3.45199990272522
4G,308.77099609375,Airtel,13.01143,8,80.2363781,-108.0,12:09,3.45199990272522
4G,308.77099609375,Airtel,13.0114252,8,80.2363739,-108.0,12:09,3.45199990272522
4G,308.77099609375,Airtel,13.0114248,8,80.2363734,-108.0,12:09,3.45199990272522
4G,308.77099609375,Airtel,13.0114263,8,80.2363691,-108.0,12:09,3.45199990272522
4G,308.77099609375,Airtel,13.0114268,8,80.236346,-108.0,12:09,3.45199990272522
4G,308.77099609375,Airtel,13.0114174,8,80.2363373,-108.0,12:09,3.45199990272522
4G,308.77099609375,Airtel,13.0114088,8,80.2363463,-108.0,12:09,3.45199990272522
4G,308.77099609375,Airtel,13.0114023,8,80.2363547,-108.0,12:09,3.45199990272522
4G,308.77099609375,Airtel,13.0114146,8,80.236364,-104.0,12:09,3.45199990272522
4G,308.77099609375,Airtel,13.0114204,8,80.2363573,-104.0,12:09,3.45199990272522
4G,308.77099609375,Airtel,13.0114219,8,80.2363531,-104.0,12:09,3.45199990272522
4G,0.3899999856948852,Jio,13.0114973,28,80.2363056,-103.0,12:10,0.0189999993890523
4G,0.3899999856948852,Jio,13.0114967,28,80.2363061,-103.0,12:10,0.0189999993890523
4G,0.3899999856948852,Jio,13.0114823,28,80.2362953,-91.0,12:10,0.0189999993890523
4G,0.3899999856948852,Jio,13.0114823,28,80.2363041,-91.0,12:10,0.0189999993890523
4G,0.3899999856948852,Jio,13.0114823,28,80.2363041,-110.0,12:10,0.0189999993890523
4G,0.3899999856948852,Jio,13.0114823,28,80.236297,-112.0,12:10,0.0189999993890523
4G,0.3899999856948852,Jio,13.0115004,28,80.2362994,-112.0,12:10,0.0189999993890523
4G,0.3899999856948852,Jio,13.0115004,28,80.2362994,-111.0,12:10,0.0189999993890523
4G,0.3899999856948852,Jio,13.011525,28,80.2363065,-109.0,12:10,0.0189999993890523
4G,0.3899999856948852,Jio,13.0115307,28,80.2362987,-110.0,12:10,0.0189999993890523
4G,308.77099609375,Airtel,13.011385,8,80.23635,-104.0,12:10,3.45199990272522
4G,308.77099609375,Airtel,13.011385,8,80.23635,-101.0,12:10,3.45199990272522
4G,308.77099609375,Airtel,13.011385,8,80.23635,-44.0,12:10,3.45199990272522
4G,308.77099609375,Airtel,13.0113845,8,80.2363487,-103.0,12:10,3.45199990272522
4G,308.77099609375,Airtel,13.0113892,8,80.2363316,-103.0,12:10,3.45199990272522
4G,308.77099609375,Airtel,13.0113808,8,80.236287,-102.0,12:10,3.45199990272522
4G,308.77099609375,Airtel,13.0113786,8,80.2362765,-102.0,12:10,3.45199990272522
4G,76.85900115966797,Airtel,13.0114317,14,80.2362533,-91.0,12:10,2.0360000133514404
4G,76.85900115966797,Airtel,13.0115662,14,80.2365073,-91.0,12:10,2.0360000133514404
4G,76.85900115966797,Airtel,13.0115452,14,80.2365132,-106.0,12:10,2.0360000133514404
4G,76.85900115966797,Airtel,13.0115449,14,80.2365129,-106.0,12:10,2.0360000133514404
4G,76.85900115966797,Airtel,13.011545,14,80.236484,-106.0,12:10,2.0360000133514404
4G,76.85900115966797,Airtel,13.0115434,14,80.2364917,-44.0,12:10,2.0360000133514404
4G,76.85900115966797,Airtel,13.0115471,14,80.236484,-44.0,12:10,2.0360000133514404
4G,76.85900115966797,Airtel,13.0115524,14,80.2364823,-44.0,12:10,2.0360000133514404
4G,76.85900115966797,Airtel,13.0115761,14,80.2364916,-44.0,12:10,2.0360000133514404
4G,76.85900115966797,Airtel,13.011584,14,80.2364947,-44.0,12:10,2.0360000133514404
4G,76.85900115966797,Airtel,13.0116024,14,80.2364905,-44.0,12:10,2.0360000133514404
4G,76.85900115966797,Airtel,13.0116012,14,80.236482,-44.0,12:10,2.0360000133514404
4G,76.85900115966797,Airtel,13.0115932,14,80.2364782,-44.0,12:10,2.0360000133514404
4G,76.85900115966797,Airtel,13.0115815,14,80.2364818,-44.0,12:10,2.0360000133514404
4G,76.85900115966797,Airtel,13.0115761,14,80.2364846,-44.0,12:10,2.0360000133514404
4G,76.85900115966797,Airtel,13.0115467,14,80.2364927,-104.0,12:10,2.0360000133514404
4G,76.85900115966797,Airtel,13.0115368,14,80.2364929,-104.0,12:11,2.0360000133514404
4G,76.85900115966797,Airtel,13.0115124,14,80.2364885,-105.0,12:11,2.0360000133514404
4G,308.77099609375,Airtel,13.0113805,8,80.2362609,-102.0,12:10,3.45199990272522
4G,0.0,Airtel,13.0113835,0,80.2362468,-102.0,12:10,0.0
4G,259.5690002441406,Airtel,13.0114593,9,80.2362718,-102.0,12:11,4.501999855041504
4G,259.5690002441406,Airtel,13.0114654,9,80.2362877,-102.0,12:11,4.501999855041504
4G,259.5690002441406,Airtel,13.0114796,9,80.2362931,-102.0,12:11,4.501999855041504
4G,259.5690002441406,Airtel,13.0115035,9,80.2362915,-102.0,12:11,4.501999855041504
4G,259.5690002441406,Airtel,13.0115119,9,80.2362837,-102.0,12:11,4.501999855041504
4G,259.5690002441406,Airtel,13.01153,9,80.2362814,-102.0,12:11,4.501999855041504
4G,259.5690002441406,Airtel,13.0115494,9,80.2362807,-102.0,12:11,4.501999855041504
4G,259.5690002441406,Airtel,13.0115602,9,80.2362765,-102.0,12:11,4.501999855041504
4G,259.5690002441406,Airtel,13.0115744,9,80.236275,-102.0,12:11,4.501999855041504
4G,223.17999267578125,Airtel,13.0116642,13,80.2364902,-44.0,12:11,10.645999908447266
4G,223.17999267578125,Airtel,13.0116579,13,80.2364968,-105.0,12:11,10.645999908447266
4G,223.17999267578125,Airtel,13.0116558,13,80.2364963,-105.0,12:12,10.645999908447266
4G,223.17999267578125,Airtel,13.0116556,13,80.2364956,-105.0,12:12,10.645999908447266
4G,223.17999267578125,Airtel,13.01165,13,80.2364983,-102.0,12:12,10.645999908447266
4G,223.17999267578125,Airtel,13.01165,13,80.2364983,-107.0,12:12,10.645999908447266
4G,223.17999267578125,Airtel,13.01165,13,80.2364983,-108.0,12:12,10.645999908447266
4G,223.17999267578125,Airtel,13.01165,13,80.2364983,-107.0,12:12,10.645999908447266
4G,223.17999267578125,Airtel,13.01165,13,80.2364983,-108.0,12:12,10.645999908447266
4G,223.17999267578125,Airtel,13.01165,13,80.2364983,-108.0,12:12,10.645999908447266
4G,223.17999267578125,Airtel,13.01165,13,80.2364983,-108.0,12:12,10.645999908447266
4G,223.17999267578125,Airtel,13.01165,13,80.2364983,-108.0,12:12,10.645999908447266
4G,223.17999267578125,Airtel,13.01165,13,80.2364983,-110.0,12:12,10.645999908447266
4G,223.17999267578125,Airtel,13.01165,13,80.2364983,-110.0,12:12,10.645999908447266
4G,223.17999267578125,Airtel,13.0116485,13,80.2364974,-102.0,12:12,10.645999908447266
4G,223.17999267578125,Airtel,13.0116633,13,80.2365011,-102.0,12:12,10.645999908447266
4G,223.17999267578125,Airtel,13.0116936,13,80.2365388,-101.0,12:13,10.645999908447266
4G,223.17999267578125,Airtel,13.0116954,13,80.236538,-101.0,12:13,10.645999908447266
4G,199.9279937744141,Airtel,13.0115901,13,80.2363098,-102.0,12:14,7.005000114440918
4G,199.9279937744141,Airtel,13.01159,13,80.23631,-102.0,12:14,7.005000114440918
4G,199.9279937744141,Airtel,13.01159,13,80.23631,-102.0,12:14,7.005000114440918
4G,199.9279937744141,Airtel,13.0115901,13,80.2363101,-102.0,12:14,7.005000114440918
4G,199.9279937744141,Airtel,13.0115895,13,80.2363103,-102.0,12:14,7.005000114440918
4G,199.9279937744141,Airtel,13.0115877,13,80.2363122,-102.0,12:14,7.005000114440918
4G,199.9279937744141,Airtel,13.0116109,13,80.2363346,-102.0,12:14,7.005000114440918
4G,199.9279937744141,Airtel,13.0116084,13,80.2363272,-102.0,12:14,7.005000114440918
4G,199.9279937744141,Airtel,13.0115926,13,80.2363466,-102.0,12:14,7.005000114440918
4G,0.3899999856948852,Jio,13.0115307,28,80.2362987,-112.0,12:10,0.0189999993890523
4G,0.0,Jio,13.0115307,0,80.2362987,-113.0,12:10,0.0
4G,0.0,Jio,13.0115391,29,80.2363201,-110.0,12:11,0.0
4G,0.0,Jio,13.0115426,29,80.2363095,-91.0,12:11,0.0
4G,0.0,Jio,13.0115426,29,80.2363095,-92.0,12:11,0.0
4G,0.0,Jio,13.0115499,29,80.236316,-94.0,12:11,0.0
4G,0.0,Jio,13.011552,29,80.2363127,-94.0,12:12,0.0
4G,0.0,Jio,13.0115725,29,80.236326,-92.0,12:12,0.0
4G,0.0,Jio,13.0115762,29,80.2363305,-95.0,12:12,0.0
4G,0.0,Jio,13.0115789,29,80.2363259,-91.0,12:12,0.0
4G,0.0,Jio,13.0115789,29,80.2363259,-91.0,12:12,0.0
4G,0.0,Jio,13.0115875,29,80.2363225,-90.0,12:12,0.0
4G,0.0,Jio,13.0115936,29,80.2363401,-96.0,12:12,0.0
4G,0.0,Jio,13.0115991,29,80.2363389,-95.0,12:12,0.0
4G,0.4560000002384186,Jio,13.0115968,51,80.236322,-95.0,12:14,0.006000000052154
4G,0.4560000002384186,Jio,13.0116046,51,80.2363251,-94.0,12:14,0.006000000052154
4G,0.4560000002384186,Jio,13.0116055,51,80.2363145,-90.0,12:14,0.006000000052154
4G,0.4560000002384186,Jio,13.0116043,51,80.2363181,-92.0,12:14,0.006000000052154
4G,0.4560000002384186,Jio,13.0115787,51,80.2363286,-89.0,12:14,0.006000000052154
4G,0.4560000002384186,Jio,13.0115725,51,80.2363382,-90.0,12:14,0.006000000052154
4G,0.4560000002384186,Jio,13.0115872,51,80.2363821,-91.0,12:14,0.006000000052154
4G,0.4560000002384186,Jio,13.0115824,51,80.2363824,-90.0,12:14,0.006000000052154
4G,0.4560000002384186,Jio,13.0115793,51,80.2363867,-89.0,12:14,0.006000000052154
4G,236.3699951171875,Airtel,13.0116783,15,80.2365267,-105.0,12:13,11.277999877929688
4G,236.3699951171875,Airtel,13.0116783,15,80.2365267,-106.0,12:14,11.277999877929688
4G,236.3699951171875,Airtel,13.0116783,15,80.2365267,-106.0,12:14,11.277999877929688
4G,236.3699951171875,Airtel,13.0116783,15,80.2365267,-106.0,12:14,11.277999877929688
4G,236.3699951171875,Airtel,13.0116783,15,80.2365267,-106.0,12:14,11.277999877929688
4G,236.3699951171875,Airtel,13.0116783,15,80.2365267,-44.0,12:14,11.277999877929688
4G,236.3699951171875,Airtel,13.0116783,15,80.2365267,-105.0,12:14,11.277999877929688
4G,236.3699951171875,Airtel,13.0116783,15,80.2365267,-105.0,12:14,11.277999877929688
4G,236.3699951171875,Airtel,13.0116783,15,80.2365267,-105.0,12:14,11.277999877929688
4G,236.3699951171875,Airtel,13.0116783,15,80.2365267,-105.0,12:14,11.277999877929688
4G,236.3699951171875,Airtel,13.0116783,15,80.2365267,-105.0,12:14,11.277999877929688
4G,236.3699951171875,Airtel,13.0116395,15,80.2365312,-105.0,12:14,11.277999877929688
4G,236.3699951171875,Airtel,13.01167,15,80.2365269,-103.0,12:14,11.277999877929688
4G,236.3699951171875,Airtel,13.0116697,15,80.2365285,-103.0,12:14,11.277999877929688
4G,236.3699951171875,Airtel,13.0116618,15,80.2365338,-103.0,12:14,11.277999877929688
4G,236.3699951171875,Airtel,13.0116629,15,80.2365282,-99.0,12:14,11.277999877929688
4G,236.3699951171875,Airtel,13.0116181,15,80.2365159,-99.0,12:15,11.277999877929688
4G,236.3699951171875,Airtel,13.0116058,15,80.2365062,-99.0,12:15,11.277999877929688
4G,199.9279937744141,Airtel,13.0115873,13,80.2363581,-102.0,12:14,7.005000114440918
4G,199.9279937744141,Airtel,13.0115792,13,80.2363743,-102.0,12:14,7.005000114440918
4G,199.9279937744141,Airtel,13.0115779,13,80.2363999,-102.0,12:14,7.005000114440918
4G,199.9279937744141,Airtel,13.0115684,13,80.2364167,-104.0,12:14,7.005000114440918
4G,199.9279937744141,Airtel,13.0115738,13,80.2364201,-104.0,12:14,7.005000114440918
4G,227.26400756835935,Airtel,13.0115833,14,80.2364233,-104.0,12:15,10.04699993133545
4G,227.26400756835935,Airtel,13.0115833,14,80.2364233,-104.0,12:15,10.04699993133545
4G,227.26400756835935,Airtel,13.0115253,14,80.2364264,-104.0,12:15,10.04699993133545
4G,227.26400756835935,Airtel,13.0115253,14,80.2364264,-104.0,12:15,10.04699993133545
4G,227.26400756835935,Airtel,13.011536,14,80.2364271,-104.0,12:15,10.04699993133545
4G,227.26400756835935,Airtel,13.0115273,14,80.2364264,-104.0,12:15,10.04699993133545
4G,227.26400756835935,Airtel,13.0115111,14,80.2364117,-103.0,12:15,10.04699993133545
4G,227.26400756835935,Airtel,13.0114866,14,80.2364036,-103.0,12:15,10.04699993133545
4G,227.26400756835935,Airtel,13.0114759,14,80.2364111,-103.0,12:15,10.04699993133545
4G,227.26400756835935,Airtel,13.0114792,14,80.2364173,-103.0,12:15,10.04699993133545
4G,227.26400756835935,Airtel,13.0114792,14,80.2364173,-103.0,12:15,10.04699993133545
4G,227.26400756835935,Airtel,13.0114858,14,80.236427,-103.0,12:15,10.04699993133545
4G,227.26400756835935,Airtel,13.0114951,14,80.23643,-103.0,12:15,10.04699993133545
4G,227.26400756835935,Airtel,13.0115019,14,80.2364221,-102.0,12:16,10.04699993133545
4G,227.26400756835935,Airtel,13.0115221,14,80.236431,-102.0,12:16,10.04699993133545
4G,227.26400756835935,Airtel,13.0115281,14,80.2364225,-102.0,12:16,10.04699993133545
4G,227.26400756835935,Airtel,13.0115376,14,80.2364236,-99.0,12:16,10.04699993133545
4G,227.26400756835935,Airtel,13.0115379,14,80.2364256,-99.0,12:16,10.04699993133545
4G,227.26400756835935,Airtel,13.0115408,14,80.23643,-99.0,12:16,10.04699993133545
4G,227.26400756835935,Airtel,13.0115436,14,80.2364321,-99.0,12:16,10.04699993133545
4G,227.26400756835935,Airtel,13.0115436,14,80.2364321,-99.0,12:16,10.04699993133545
4G,227.26400756835935,Airtel,13.0115687,14,80.2364292,-99.0,12:16,10.04699993133545
4G,227.26400756835935,Airtel,13.0115825,14,80.2364171,-99.0,12:16,10.04699993133545
4G,227.26400756835935,Airtel,13.0115884,14,80.2363898,-44.0,12:16,10.04699993133545
4G,227.26400756835935,Airtel,13.0115849,14,80.236384,-44.0,12:16,10.04699993133545
4G,227.26400756835935,Airtel,13.0116047,14,80.2363697,-44.0,12:16,10.04699993133545
4G,227.26400756835935,Airtel,13.0116047,14,80.2363697,-44.0,12:16,10.04699993133545
4G,227.26400756835935,Airtel,13.0115868,14,80.2363623,-44.0,12:16,10.04699993133545
4G,227.26400756835935,Airtel,13.0115744,14,80.2363663,-44.0,12:16,10.04699993133545
4G,227.26400756835935,Airtel,13.0115656,14,80.236365,-44.0,12:16,10.04699993133545
4G,227.26400756835935,Airtel,13.0115541,14,80.2363411,-44.0,12:16,10.04699993133545
4G,227.26400756835935,Airtel,13.0115516,14,80.2363402,-44.0,12:16,10.04699993133545
4G,227.26400756835935,Airtel,13.0115516,14,80.2363402,-44.0,12:16,10.04699993133545
4G,224.72900390625,Airtel,13.0114923,14,80.2364356,-99.0,12:16,13.359000205993652
4G,224.72900390625,Airtel,13.0114988,14,80.2364424,-99.0,12:16,13.359000205993652
4G,224.72900390625,Airtel,13.011519,14,80.2364576,-99.0,12:16,13.359000205993652
4G,224.72900390625,Airtel,13.0115318,14,80.2364615,-99.0,12:16,13.359000205993652
4G,224.72900390625,Airtel,13.0115569,14,80.2364732,-99.0,12:16,13.359000205993652
4G,224.72900390625,Airtel,13.0115569,14,80.2364732,-99.0,12:16,13.359000205993652
4G,224.72900390625,Airtel,13.0115588,14,80.2364698,-99.0,12:16,13.359000205993652
4G,224.72900390625,Airtel,13.0115443,14,80.2364705,-106.0,12:16,13.359000205993652
4G,224.72900390625,Airtel,13.0115248,14,80.2364752,-106.0,12:16,13.359000205993652
4G,224.72900390625,Airtel,13.0115127,14,80.2364951,-106.0,12:16,13.359000205993652
4G,224.72900390625,Airtel,13.0115166,14,80.2365022,-106.0,12:16,13.359000205993652
4G,224.72900390625,Airtel,13.0115273,14,80.2365035,-106.0,12:16,13.359000205993652
4G,224.72900390625,Airtel,13.0115387,14,80.2365051,-106.0,12:16,13.359000205993652
4G,224.72900390625,Airtel,13.0115435,14,80.2365052,-106.0,12:16,13.359000205993652
4G,224.72900390625,Airtel,13.0115438,14,80.2364996,-106.0,12:16,13.359000205993652
4G,224.72900390625,Airtel,13.0115292,14,80.2365023,-44.0,12:16,13.359000205993652
4G,224.72900390625,Airtel,13.0115293,14,80.2365028,-44.0,12:16,13.359000205993652
4G,224.72900390625,Airtel,13.0115363,14,80.2365106,-44.0,12:16,13.359000205993652
4G,0.009,Jio,13.0115832,47,80.2364097,-115.0,12:16,0.0
4G,0.009,Jio,13.0115832,47,80.2364097,-114.0,12:16,0.0
4G,0.009,Jio,13.0115872,47,80.2364035,-114.0,12:16,0.0
4G,0.009,Jio,13.0115872,47,80.2364035,-113.0,12:16,0.0
4G,0.009,Jio,13.0115872,47,80.2364035,-113.0,12:16,0.0
4G,0.009,Jio,13.0115872,47,80.2364035,-113.0,12:16,0.0
4G,0.009,Jio,13.0115872,47,80.2364035,-112.0,12:16,0.0
4G,0.009,Jio,13.0115997,47,80.2364025,-110.0,12:16,0.0
